Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
112,2,True,True,False,Gheitarieh,7500000000.0,250000.03069280906
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,62999.94189984688
123,2,True,True,True,Pirouzi,4059000000.0,135300.04747114528
69,2,True,True,True,Pirouzi,1800000000.0,60000.1119582652
400,5,True,True,False,Lavasan,85000000000.0,2833333.230986466
660,5,True,True,False,Lavasan,55000000000.0,1833333.3911792338
66,1,True,False,True,Pirouzi,1850000000.0,61666.585686542625
80,2,True,True,True,Ostad Moein,2150000000.0,71666.48741388472
44,1,True,True,False,Pirouzi,880000000.0,29333.23406113465
180,3,True,True,True,East Ferdows Boulevard,9360000000.0,311999.7831064491
164,3,True,True,True,East Ferdows Boulevard,9840000000.0,328000.011794953
213,3,True,True,True,East Ferdows Boulevard,14484000000.0,482799.97718139493
100,2,True,True,True,Shahr-e-Ziba,3400000000.0,113333.40878191256
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,62999.90413648849
300,3,True,True,True,Niavaran,55500000000.0,1849999.9822742976
126,3,True,True,True,Ostad Moein,3000000000.0,100000.0265530852
85,2,True,True,True,Majidieh,2500000000.0,83333.25316632928
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,62999.90080898458
57,1,False,True,True,Parastar,1270000000.0,42333.335131437045
61,1,False,True,False,Shahr-e-Ziba,1990000000.0,66333.31650816833
79,2,True,True,True,Jeyhoon,1817000000.0,60566.70392696743
68,1,True,True,True,Pirouzi,2450000000.0,81666.46455033211
105,2,True,True,True,Pardis,1000000000.0,33333.30204980267
105,2,True,True,True,Saadat Abad,7700000000.0,256666.7516067323
160,2,True,True,True,Pardis,1930000000.0,64333.399238541635
100,2,True,True,True,Pardis,585000000.0,19499.935859725207
125,3,True,True,True,Saadat Abad,12500000000.0,416666.6776637781
94,2,True,False,True,Pardis,990000000.0,33000.221549787246
80,2,False,True,False,Northern Janatabad,2200000000.0,73333.4177962851
75,2,True,False,True,Parastar,2300000000.0,76666.47572059448
99,3,True,True,True,North Program Organization,4190000000.0,139666.5996682827
90,2,True,True,True,Shahr-e-Ziba,4099000000.0,136633.41497435208
129,3,True,True,True,Shahr-e-Ziba,4500000000.0,150000.00712674952
245,3,True,True,True,Aqdasieh,36500000000.0,1216666.5846512727
102,2,True,True,False,Parastar,2030000000.0,67666.63670025779
141,3,True,True,True,Pakdasht,1225000000.0,40833.27040361569
96,2,True,True,True,Shahr-e-Ziba,3840000000.0,127999.93882410985
155,3,True,True,True,Heravi,8600000000.0,286666.63933383086
300,3,True,True,True,Farmanieh,55500000000.0,1849999.94618683
87,2,True,True,True,Gheitarieh,6264000000.0,208799.85443308417
87,2,True,True,True,Gheitarieh,6264000000.0,208800.0458880044
105,2,True,True,True,Gheitarieh,6200000000.0,206666.56075221038
61,1,True,True,True,Shahran,1850000000.0,61666.61036649063
88,2,True,True,True,East Ferdows Boulevard,3700000000.0,123333.37261466064
101,2,True,True,True,West Ferdows Boulevard,3700000000.0,123333.31681602137
160,2,True,True,True,Pardis,1930000000.0,64333.35368563373
130,2,True,True,True,Southern Chitgar,3250000000.0,108333.39466642578
150,3,True,True,True,Karimkhan,7800000000.0,260000.21826450605
144,2,True,True,True,Railway,6600000000.0,220000.04974305767
91,2,True,True,True,Southern Janatabad,4500000000.0,149999.90771020824
68,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.46695915208
133,3,True,True,True,Rudhen,2260000000.0,75333.32250480028
71,2,True,True,True,Si Metri Ji,1633000000.0,54433.22082340961
64,1,True,True,True,Pardis,680000000.0,22666.636705782916
132,2,True,True,True,Rudhen,2244000000.0,74800.01982333466
95,2,True,True,True,Abazar,5600000000.0,186666.50549840846
95,2,True,True,True,Abazar,4500000000.0,149999.8511617051
102,2,True,True,True,Abazar,5200000000.0,173333.3834691133
120,2,True,True,True,Abazar,6250000000.0,208333.27751893317
117,3,True,True,True,East Ferdows Boulevard,4600000000.0,153333.19925368344
55,1,True,True,True,Karoon,1570000000.0,52333.381910471486
60,1,True,True,True,Northern Chitgar,295000000.0,9833.338248864364
85,2,True,True,True,Jeyhoon,1900000000.0,63333.37651498912
80,2,False,True,True,Jeyhoon,1750000000.0,58333.34800859249
54,1,True,True,True,Jeyhoon,1500000000.0,50000.11915312737
57,1,True,True,True,Feiz Garden,1880000000.0,62666.660340526185
101,2,True,False,True,Pirouzi,3130000000.0,104333.28659788352
65,2,True,True,False,Feiz Garden,1960000000.0,65333.22281015448
91,2,True,True,True,Punak,3230000000.0,107666.67118155981
105,2,True,True,True,Pardis,690000000.0,22999.97020501326
86,2,True,True,True,Central Janatabad,3480000000.0,115999.98816398361
200,3,True,True,True,Farmanieh,35000000000.0,1166666.6787485029
87,2,True,True,True,Pardis,760000000.0,25333.210930486937
103,2,True,True,True,Shahran,3550000000.0,118333.17892519066
81,2,True,True,True,East Pars,2891700000.0,96389.98990016777
73,2,True,True,True,Feiz Garden,2600000000.0,86666.77433482016
90,2,True,True,True,Northern Chitgar,455000000.0,15166.77166294381
134,3,True,True,True,Andisheh,1600000000.0,53333.38259207582
60,1,True,True,True,Shahran,1850000000.0,61666.51756395718
51,1,True,True,False,Shahran,2020000000.0,67333.20375206645
108,2,True,True,False,Pardis,1300000000.0,43333.283615073204
86,2,True,True,True,Pardis,610000000.0,20333.348900758152
110,2,True,True,False,Pardis,1870000000.0,62333.25308414542
88,2,True,True,True,Pardis,740000000.0,24666.754782833257
85,2,True,True,True,Pardis,780000000.0,25999.993439643837
100,2,True,True,True,Pirouzi,3000000000.0,100000.08881357191
87,2,True,True,True,Pardis,715000000.0,23833.24140496282
191,3,True,True,True,Farmanieh,18145000000.0,604833.2863559234
91,2,True,True,True,Salsabil,2093000000.0,69766.72838177781
282,3,True,True,True,Farmanieh,36660000000.0,1221999.88336359
282,2,True,True,True,Niavaran,30000000000.0,1000000.0370982828
210,3,True,True,True,Farmanieh,23100000000.0,770000.029869609
87,2,True,True,True,Pardis,650000000.0,21666.8025367691
170,2,True,True,True,Kook,7140000000.0,238000.0649881371
89,2,True,True,True,Moniriyeh,2047000000.0,68233.15184070276
64,2,True,True,True,Saadat Abad,3200000000.0,106666.60252081743
89,2,True,True,True,Northern Janatabad,3100000000.0,103333.26877050946
135,3,True,True,True,Zaferanieh,11800000000.0,393333.27238639
75,2,False,False,False,Air force,1650000000.0,54999.986686446005
105,2,True,True,True,Air force,3990000000.0,133000.0386614928
320,4,True,True,True,Saadat Abad,40000000000.0,1333333.366548877
111,2,True,True,True,Saadat Abad,6800000000.0,226666.71938852058
133,3,True,True,True,Sohanak,7448000000.0,248266.79596152742
65,1,True,True,False,Saadat Abad,3250000000.0,108333.32915869525
65,1,False,True,True,Lavizan,2650000000.0,88333.38148667973
112,2,True,True,True,Gheitarieh,8200000000.0,273333.3707338852
147,3,True,True,True,Ekhtiarieh,8400000000.0,279999.95164390124
150,3,True,True,True,Saadat Abad,12000000000.0,399999.8628324582
67,1,True,True,True,Southern Janatabad,3450000000.0,114999.84450483657
220,3,True,True,True,Ekhtiarieh,15000000000.0,499999.9589883885
66,2,True,True,True,Narmak,2510000000.0,83666.73339808696
75,2,True,True,False,Shahr-e-Ziba,1880000000.0,62666.62898355131
180,3,True,True,True,Aqdasieh,12600000000.0,419999.9751541618
103,2,True,True,True,Saadat Abad,5200000000.0,173333.3119591205
68,1,True,True,True,West Ferdows Boulevard,3570000000.0,118999.9865831697
115,2,True,True,True,Pasdaran,11000000000.0,366666.6735036166
115,2,True,True,True,Andisheh,1900000000.0,63333.39611367669
150,3,True,True,True,Narmak,8400000000.0,279999.868102038
78,2,True,True,True,Qasr-od-Dasht,2000000000.0,66666.68338025636
100,2,True,True,True,Persian Gulf Martyrs Lake,1000000000.0,33333.47799388078
58,1,True,True,True,Punak,2650000000.0,88333.30648564232
90,2,True,True,True,Punak,4200000000.0,139999.94108049935
235,3,True,True,True,Gheitarieh,24000000000.0,799999.8757276626
48,1,True,True,True,Punak,2250000000.0,74999.75091879367
70,2,True,True,True,Punak,2800000000.0,93333.3549850335
86,2,True,True,True,Punak,4200000000.0,139999.92035937437
79,2,True,True,True,Pardis,550000000.0,18333.32871287415
88,2,True,True,True,Central Janatabad,3600000000.0,120000.13577373174
145,3,True,True,True,Qalandari,13000000000.0,433333.2702227639
64,2,True,True,False,Jeyhoon,1500000000.0,49999.907555844584
135,3,True,True,True,Saadat Abad,11475000000.0,382499.85495802
50,1,False,True,False,Pirouzi,1260000000.0,42000.00660305736
87,2,True,True,True,Pardis,540000000.0,17999.979794415776
84,2,True,True,True,Pardis,550000000.0,18333.236717013715
300,4,True,True,True,Zaferanieh,42000000000.0,1400000.1293883303
137,3,True,True,True,Zaferanieh,10000000000.0,333333.4077286778
105,2,True,True,True,Velenjak,9500000000.0,316666.5196741317
145,2,True,True,True,Zaferanieh,11000000000.0,366666.7798113183
84,2,True,True,True,Pardis,560000000.0,18666.686306945652
170,2,True,True,True,Zaferanieh,32000000000.0,1066666.5434450116
157,3,True,True,True,Zaferanieh,14800000000.0,493333.24669764563
170,3,True,True,True,Zaferanieh,19000000000.0,633333.2901921521
283,3,True,True,True,Zaferanieh,29700000000.0,990000.0002243341
84,2,True,True,True,Pardis,540000000.0,17999.980914012012
" 3,310,000,000 ",2,True,True,True,Ostad Moein,3310000000.0,110333.27062759454
84,2,True,True,True,Pardis,550000000.0,18333.25093921933
80,2,True,True,False,Northern Janatabad,3250000000.0,108333.5013291407
863,2,True,True,True,Gheitarieh,7830000000.0,261000.0403838678
125,2,True,True,True,Kamranieh,8700000000.0,289999.91118496115
65,2,True,True,True,Punak,2350000000.0,78333.0800915468
105,2,True,True,True,Southern Janatabad,5300000000.0,176666.87759288648
170,3,True,True,True,Farmanieh,18700000000.0,623333.37967729
230,3,True,True,True,Ekhtiarieh,19300000000.0,643333.3152015782
200,3,True,True,True,Pasdaran,22000000000.0,733333.3575485417
150,3,True,True,True,Pasdaran,13000000000.0,433333.433689264
93,2,True,True,True,Central Janatabad,4650000000.0,155000.00580960495
110,2,True,True,True,Central Janatabad,4500000000.0,150000.11481724388
415,5,True,True,True,Niavaran,53950000000.0,1798333.3654924938
95,2,True,True,True,Saadat Abad,5700000000.0,190000.14272680107
128,3,True,True,True,Ekhtiarieh,8960000000.0,298666.8328037665
140,2,True,True,True,Saadat Abad,8400000000.0,280000.0654692415
86,2,True,True,True,Southern Janatabad,3200000000.0,106666.6691324807
70,2,True,True,True,Saadat Abad,3900000000.0,129999.98106963193
173,3,True,True,True,East Ferdows Boulevard,9515000000.0,317166.6551789185
72,2,True,True,True,Southern Janatabad,3150000000.0,104999.77184874652
73,2,True,True,True,Saadat Abad,3900000000.0,130000.00078183693
75,1,True,True,True,Central Janatabad,3200000000.0,106666.60446896948
67,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.3209241629
68,2,True,True,True,East Ferdows Boulevard,2700000000.0,90000.04873978562
88,2,True,True,True,Pardis,1900000000.0,63333.36091883606
111,2,True,True,True,Saadat Abad,5661000000.0,188700.04498040146
98,2,True,True,False,West Ferdows Boulevard,3750000000.0,125000.1035959
62,2,True,True,True,West Ferdows Boulevard,2750000000.0,91666.61548326127
80,2,True,True,True,Central Janatabad,4240000000.0,141333.33725097423
200,4,True,True,True,Saadat Abad,15000000000.0,499999.9622760834
210,4,True,True,True,Saadat Abad,15500000000.0,516666.54327231296
162,3,True,True,True,Shahrake Gharb,12150000000.0,405000.06413528573
150,3,True,True,True,Ekhtiarieh,12000000000.0,400000.0346761265
82,2,True,True,True,Pardis,1100000000.0,36666.58296809949
130,3,True,True,True,Pasdaran,11100000000.0,370000.12147926807
76,2,True,True,True,Saadat Abad,4000000000.0,133333.348272145
96,2,True,True,True,Shahrake Gharb,4800000000.0,159999.7780945252
103,2,True,True,True,Saadat Abad,5200000000.0,173333.2421320175
135,3,True,False,True,Saadat Abad,8700000000.0,289999.9873303203
140,2,True,True,True,Shahrake Gharb,12600000000.0,419999.92163488874
165,3,True,True,True,Shahrake Gharb,14800000000.0,493333.4302345748
120,2,True,True,True,Shahrake Qods,1050000000.0,35000.01168448586
160,2,True,True,True,Pardis,2000000000.0,66666.61557973285
150,3,True,True,True,Gheitarieh,9000000000.0,300000.06322618964
51,1,False,True,True,Pirouzi,1300000000.0,43333.293556602475
75,1,True,True,True,Ekhtiarieh,3900000000.0,129999.96117748274
180,3,True,True,True,East Ferdows Boulevard,9900000000.0,329999.9523141359
93,2,True,True,True,Shahrake Qods,1181100000.0,39369.978307580226
84,2,True,True,True,Shahrake Qods,1150800000.0,38360.066247480725
92,2,False,True,True,Shahrake Qods,1012000000.0,33733.266260089
105,2,True,True,True,Shahrake Qods,1365000000.0,45500.05993574751
67,2,True,True,False,Central Janatabad,2400000000.0,79999.8959515281
100,2,True,True,True,Ekhtiarieh,5500000000.0,183333.37844935828
170,3,True,True,True,Pasdaran,10800000000.0,360000.001198339
162,3,True,True,True,Pasdaran,7600000000.0,253333.25544422568
43,1,True,True,True,Shahran,2080000000.0,69333.31083531032
150,3,True,True,True,Gheitarieh,12500000000.0,416666.6738659561
245,3,True,True,True,Farmanieh,22050000000.0,734999.9194747574
93,2,True,True,True,Northern Janatabad,4140000000.0,137999.89173057236
60,1,True,True,True,Persian Gulf Martyrs Lake,295000000.0,9833.180257291746
128,3,True,True,True,Gheitarieh,9300000000.0,309999.9800337645
87,2,True,True,True,Pardis,795000000.0,26500.057547685792
100,2,True,True,True,Heravi,5500000000.0,183333.35196074602
124,2,True,True,True,Heravi,7040000000.0,234666.66175413676
156,3,True,True,True,Abazar,9400000000.0,313333.2466593587
171,3,True,True,True,Gheitarieh,14000000000.0,466666.74121302774
58,2,True,True,False,Central Janatabad,2080000000.0,69333.44215317658
88,2,True,True,True,Amirieh,2024000000.0,67466.794110466
190,3,True,True,True,Niavaran,24700000000.0,823333.4397791523
61,1,True,True,False,Central Janatabad,2180000000.0,72666.76637026992
165,3,True,True,True,Niavaran,17200000000.0,573333.281368712
235,3,True,True,True,Gheitarieh,26500000000.0,883333.374324321
87,2,True,True,True,Pardis,670000000.0,22333.350781055575
121,3,True,True,True,Pardis,630000000.0,21000.07868845726
105,2,True,True,True,Pardis,955000000.0,31833.24312513959
100,3,True,True,True,Pardis,500000000.0,16666.56231130916
105,2,True,True,True,Pardis,980000000.0,32666.630865377952
69,2,True,True,True,Shahr-e-Ziba,2050000000.0,68333.29031676514
115,2,True,True,True,Shahrake Gharb,13000000000.0,433333.5121472986
157,3,True,True,True,Shahrake Gharb,18500000000.0,616666.4812093787
145,3,True,True,True,Heravi,7541000000.0,251366.6422306585
160,3,True,True,True,Velenjak,10700000000.0,356666.6924066193
261,4,True,True,True,Zaferanieh,26000000000.0,866666.7236225929
145,3,True,True,True,Zaferanieh,11000000000.0,366666.7454157745
51,1,False,True,True,Pirouzi,1275000000.0,42499.95443444927
87,2,True,True,True,Pardis,490000000.0,16333.209678594229
116,2,True,True,True,Dehkade Olampic,4350000000.0,144999.99454961953
95,2,True,True,True,Jeyhoon,2280000000.0,75999.92733751994
75,2,True,True,True,Jeyhoon,2250000000.0,75000.06135364993
86,2,True,True,True,Komeil,1978000000.0,65933.43905448262
95,2,True,True,True,Punak,4200000000.0,140000.0706576016
85,2,True,True,True,,1955000000.0,65166.76931996085
88,2,True,True,True,Valiasr,2024000000.0,67466.67188508557
93,2,True,True,True,Amir Bahador,2139000000.0,71299.88762290342
70,2,True,True,True,Amirieh,1630000000.0,54333.51940661186
140,3,True,True,True,Saadat Abad,9800000000.0,326666.3912174725
81,2,True,True,True,Central Janatabad,4000000000.0,133333.35009475137
109,2,True,True,True,Shahran,3500000000.0,116666.72913920187
122,2,True,True,True,Aqdasieh,7000000000.0,233333.23450515256
70,1,True,True,True,Central Janatabad,3100000000.0,103333.38563020145
60,1,True,True,True,West Ferdows Boulevard,2450000000.0,81666.58271534914
53,1,True,True,False,East Ferdows Boulevard,1920000000.0,63999.92243444349
45,1,False,False,False,Ostad Moein,1200000000.0,39999.96865923543
58,1,True,True,False,Punak,1900000000.0,63333.29118923872
140,3,True,True,True,Dehkade Olampic,4400000000.0,146666.52149656767
100,2,True,True,True,Kook,3580000000.0,119333.23560352671
96,2,True,True,True,Azadshahr,3750000000.0,125000.05028559195
79,2,True,True,True,East Ferdows Boulevard,2850000000.0,95000.01011291941
125,3,True,True,True,Persian Gulf Martyrs Lake,3750000000.0,125000.1545932842
75,2,True,True,True,Northern Janatabad,3050000000.0,101666.71580513135
145,2,True,True,True,Azadshahr,4500000000.0,149999.91254646747
102,2,True,True,False,Railway,4520000000.0,150666.7523557124
115,2,True,True,True,Zibadasht,4350000000.0,144999.77451264867
140,3,True,True,True,Persian Gulf Martyrs Lake,8500000000.0,283333.2569002135
66,1,True,True,True,Punak,3300000000.0,109999.96986601244
161,3,True,True,True,Persian Gulf Martyrs Lake,8350000000.0,278333.2064620982
102,2,True,True,True,Persian Gulf Martyrs Lake,4500000000.0,149999.86576001518
145,4,True,True,True,Persian Gulf Martyrs Lake,5100000000.0,170000.17567845475
95,2,True,True,True,Shahr-e-Ziba,2970000000.0,98999.87528506044
78,2,True,True,True,Parand,460000000.0,15333.271022924924
90,2,True,True,True,East Ferdows Boulevard,3150000000.0,105000.00217573797
66,1,True,True,False,Ostad Moein,1090000000.0,36333.35925389505
48,1,True,True,True,Jeyhoon,810000000.0,27000.21322475953
85,2,True,True,True,Shahran,3200000000.0,106666.63097080796
63,1,True,True,True,Salsabil,2000000000.0,66666.61635952306
105,2,True,True,True,Dehkade Olampic,1035000000.0,34500.0456563118
55,1,True,True,False,Komeil,1090000000.0,36333.408829238084
103,2,True,True,True,Northern Chitgar,1035000000.0,34499.955726978274
