Unnamed: 0,car_name,price,kms_driven,year,engine_cc,seats,fuel_type_Diesel,fuel_type_Electric,fuel_type_Lpg,fuel_type_Petrol,transmission_Manual,ownership_1st Owner,ownership_2nd Owner,ownership_3rd Owner,ownership_4th Owner,ownership_5th Owner
5504,95,49.90 Lakh,"75,000 kms",0.6478350610819515,1995 cc,7 Seats,True,False,False,False,False,False,True,False,False,False
5467,1207,2.15 Lakh,"70,000 kms",-1.1344157764786262,1991 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1033,933,8.51 Lakh,"81,672 kms",-0.1159867264440103,998 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
5022,972,2.67 Lakh,"73,505 kms",0.3932277985732975,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4936,1062,5.20 Lakh,"1,00,000 kms",0.1386205360646435,1493 cc,4 Seats,True,False,False,False,True,True,False,False,False,False
3664,1785,13.50 Lakh,"90,000 kms",0.3932277985732975,814 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
290,996,5.94 Lakh,"72,820 kms",0.1386205360646435,1197 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3169,1621,2.02 Lakh,"61,549 kms",-0.3705939889526643,1198 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
907,540,8 Lakh,"35,000 kms",1.1570495860992591,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3997,980,1.73 Lakh,"44,557 kms",-0.6252012514613183,1197 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3552,1025,4.29 Lakh,"48,660 kms",1.1570495860992591,1896 cc,5 Seats,False,False,False,False,True,True,False,False,False,False
4340,1459,2.82 Lakh,"37,094 kms",0.6478350610819515,1461 cc,7 Seats,False,False,False,True,True,False,True,False,False,False
296,1221,4.21 Lakh,"1,05,053 kms",-0.6252012514613183,1248 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
2843,223,3 Lakh,"60,000 kms",-0.8798085139699723,1399 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
324,1833,4.53 Lakh,"44,487 kms",-0.3705939889526643,1498 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
1962,74,24.18 Lakh,"9,329 kms",-0.6252012514613183,1248 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
1543,835,4.50 Lakh,"1,20,000 kms",-0.1159867264440103,998 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3807,928,9.76 Lakh,"1,24,551 kms",0.3932277985732975,1248 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
2195,1455,5 Lakh,"10,000 kms",1.4116568486079133,796 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
1002,701,3.40 Lakh,"82,591 kms",-0.6252012514613183,1461 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1858,168,5.25 Lakh,"1,10,000 kms",-0.1159867264440103,1462 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1456,27,13 Lakh,"56,500 kms",-0.3705939889526643,1196 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
5282,1351,48.10 Lakh,"29,000 kms",0.9024423235906056,2179 cc,7 Seats,False,False,False,True,False,True,False,False,False,False
748,1460,3.13 Lakh,"26,457 kms",0.6478350610819515,2967 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
505,1231,9.96 Lakh,"54,000 kms",0.9024423235906056,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2218,1862,7.25 Lakh,"1,14,996 kms",0.1386205360646435,1199 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
297,700,8.44 Lakh,"10,283 kms",1.4116568486079133,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2656,653,2.16 Lakh,"54,004 kms",-1.1344157764786262,796 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
2067,1450,3.80 Lakh,"25,000 kms",1.1570495860992591,1396 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
2951,1211,5.92 Lakh,"23,976 kms",1.1570495860992591,1968 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4114,533,"60,000 ","1,10,000 kms",-2.916666614039204,1199 cc,7 Seats,False,False,False,True,True,False,False,False,False,True
4783,1128,1.85 Lakh,"89,451 kms",-1.3890230389872802,1995 cc,5 Seats,False,False,False,True,True,False,False,False,True,False
812,557,9.99 Lakh,"13,731 kms",1.4116568486079133,1497 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4765,201,10.93 Lakh,"50,044 kms",1.4116568486079133,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
393,508,8.25 Lakh,"95,254 kms",-0.6252012514613183,2199 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
2370,515,"70,000 ","1,00,000 kms",-3.425881139056512,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3819,523,"85,000 ","80,000 kms",-1.898237564004588,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5061,1852,10 Lakh,"92,000 kms",-2.1528448265132423,998 cc,5 Seats,False,False,False,True,False,False,True,False,False,False
2940,268,2.57 Lakh,"72,947 kms",-0.6252012514613183,1248 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
2480,400,5.75 Lakh,"53,580 kms",0.3932277985732975,1086 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
952,1371,1.77 Crore,"1,400 kms",1.6662641111165672,2499 cc,7 Seats,True,False,False,False,False,True,False,False,False,False
4294,1307,29.75 Lakh,"71,000 kms",0.6478350610819515,1197 cc,7 Seats,True,False,False,False,False,False,True,False,False,False
1370,1556,21.75 Lakh,"54,000 kms",0.3932277985732975,1248 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
5447,1218,1.90 Lakh,"1,20,000 kms",-1.898237564004588,1197 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
5494,813,18.90 Lakh,"17,000 kms",1.4116568486079133,2143 cc,4 Seats,False,False,False,True,False,True,False,False,False,False
422,183,9.75 Lakh,"90,000 kms",0.6478350610819515,1498 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2476,665,4.96 Lakh,"15,000 kms",0.1386205360646435,1199 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2549,1092,4.65 Lakh,"80,000 kms",-0.3705939889526643,1198 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2182,179,6.75 Lakh,"78,452 kms",-0.1159867264440103,1582 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
3443,1737,3.87 Lakh,"1,41,059 kms",-0.1159867264440103,1498 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
2233,266,6.80 Lakh,"59,858 kms",0.6478350610819515,2179 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1965,672,4.79 Lakh,"50,827 kms",-0.1159867264440103,995 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
2034,1598,1.25 Lakh,"72,000 kms",-1.898237564004588,1248 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1334,358,9.49 Lakh,"50,000 kms",0.3932277985732975,1197 cc,5 Seats,False,False,False,True,False,False,True,False,False,False
4825,1476,2.97 Lakh,"71,336 kms",-0.3705939889526643,1199 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
1807,92,40 Lakh,"50,000 kms",0.1386205360646435,1995 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
3605,1681,3.90 Lakh,"35,000 kms",0.9024423235906056,1498 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
3143,1234,7 Lakh,"80,000 kms",0.3932277985732975,1197 cc,5 Seats,True,False,False,False,True,False,False,True,False,False
2899,813,14.50 Lakh,"35,000 kms",0.9024423235906056,814 cc,5 Seats,False,False,False,True,False,False,False,True,False,False
5113,1724,2.15 Lakh,"60,000 kms",-2.66205935153055,1298 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3717,612,4.28 Lakh,"60,694 kms",0.6478350610819515,1198 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
4113,826,6.10 Lakh,"80,000 kms",0.9024423235906056,1997 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1090,1237,10.53 Lakh,"26,396 kms",1.1570495860992591,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
240,1228,7.75 Lakh,"10,000 kms",1.4116568486079133,1462 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
599,575,6.50 Lakh,"94,000 kms",0.1386205360646435,998 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
1694,1741,5.85 Lakh,"50,000 kms",-0.8798085139699723,1493 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
5033,486,5.25 Lakh,"46,000 kms",0.1386205360646435,1197 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
2456,633,2.35 Lakh,"43,274 kms",-1.898237564004588,1956 cc,6 Seats,False,False,False,True,True,True,False,False,False,False
5222,981,2.82 Lakh,"39,873 kms",0.3932277985732975,1950 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
5291,1341,34.90 Lakh,"79,000 kms",-0.1159867264440103,2993 cc,5 Seats,True,False,False,False,False,False,False,True,False,False
2892,940,4 Lakh,"90,000 kms",-0.6252012514613183,998 cc,5 Seats,True,False,False,False,True,False,False,True,False,False
4383,1184,5.41 Lakh,"65,908 kms",0.3932277985732975,1498 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4386,1183,4.08 Lakh,"29,265 kms",-0.1159867264440103,1995 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5207,433,7.90 Lakh,"44,401 kms",0.3932277985732975,1248 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
1097,1892,61 Lakh,"20,000 kms",1.4116568486079133,1968 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4595,689,2.77 Lakh,"59,650 kms",-0.8798085139699723,796 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1084,1050,8.72 Lakh,"82,496 kms",0.9024423235906056,1248 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3473,583,11.95 Lakh,"28,235 kms",1.1570495860992591,796 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
4626,277,6 Lakh,"36,500 kms",0.3932277985732975,1199 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4441,647,6.75 Lakh,"50,000 kms",0.6478350610819515,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1867,674,5.75 Lakh,"90,000 kms",-0.1159867264440103,1498 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4503,862,10 Lakh,"75,000 kms",0.1386205360646435,1248 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
2167,598,1.66 Lakh,"86,208 kms",-1.3890230389872802,1373 cc,5 Seats,False,False,False,True,True,False,False,False,True,False
1044,1200,3.70 Lakh,"93,411 kms",-0.3705939889526643,1396 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
1536,1005,6.20 Lakh,"55,500 kms",0.6478350610819515,1950 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
208,933,10.25 Lakh,"91,000 kms",0.3932277985732975,2179 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
763,344,7.15 Lakh,"65,911 kms",0.1386205360646435,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
5493,780,48.75 Lakh,"38,000 kms",1.1570495860992591,1197 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
248,400,7.75 Lakh,"24,300 kms",0.6478350610819515,1199 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2518,504,2.85 Lakh,"60,000 kms",-0.6252012514613183,1798 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
5204,1615,1.36 Lakh,"3,55,444 kms",-1.1344157764786262,998 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
4553,342,5.29 Lakh,"1,11,474 kms",-0.1159867264440103,1086 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
5185,695,6.09 Lakh,"12,355 kms",1.1570495860992591,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3897,1256,1.30 Lakh,"80,000 kms",-1.643630301495934,1197 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
2851,453,1.80 Lakh,"1,10,000 kms",-0.6252012514613183,1582 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1477,1099,6 Lakh,"43,000 kms",-0.3705939889526643,1396 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
4292,487,4.35 Lakh,"29,000 kms",-0.3705939889526643,1498 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
381,811,16.75 Lakh,"51,904 kms",0.9024423235906056,1451 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
4293,504,3.85 Lakh,"64,000 kms",-0.3705939889526643,1399 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
751,1257,1.21 Lakh,"74,228 kms",-1.898237564004588,998 cc,5 Seats,False,False,True,False,True,True,False,False,False,False
655,1094,6.25 Lakh,"75,765 kms",-0.3705939889526643,2354 cc,7 Seats,False,False,False,True,True,False,True,False,False,False
491,484,5.35 Lakh,"11,717 kms",0.3932277985732975,2143 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
794,361,9.40 Lakh,"38,409 kms",0.9024423235906056,1198 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1550,818,21.10 Lakh,"38,000 kms",1.1570495860992591,1998 cc,5 Seats,False,True,False,False,False,True,False,False,False,False
4525,1180,7.30 Lakh,"64,000 kms",0.6478350610819515,1248 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4233,71,51.75 Lakh,"46,000 kms",0.9024423235906056,998 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
107,1854,10.50 Lakh,"23,500 kms",1.1570495860992591,999 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
5411,1,17.50 Lakh,"70,000 kms",0.3932277985732975,1198 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
29,1392,7.44 Lakh,"5,717 kms",1.4116568486079133,999 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2687,1084,6.21 Lakh,"49,712 kms",0.3932277985732975,2498 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2858,1270,3.50 Lakh,"90,000 kms",0.1386205360646435,1298 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2596,1644,22 Lakh,"5,000 kms",1.6662641111165672,1591 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
239,1137,2 Lakh,"90,000 kms",-1.643630301495934,1586 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1319,1360,62.50 Lakh,"80,000 kms",0.3932277985732975,1248 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
577,319,3.25 Lakh,"60,000 kms",-1.1344157764786262,1498 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
2955,1692,3.51 Lakh,"39,477 kms",0.6478350610819515,1197 cc,8 Seats,False,False,False,True,True,True,False,False,False,False
1593,932,12 Lakh,"1,02,000 kms",0.1386205360646435,1199 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3931,463,9.25 Lakh,"46,595 kms",0.6478350610819515,1497 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
4181,1211,5.98 Lakh,"17,331 kms",1.4116568486079133,1997 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3163,1094,8.49 Lakh,"69,305 kms",1.4116568486079133,1248 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
2886,1303,7.10 Lakh,"70,000 kms",-1.1344157764786262,1396 cc,7 Seats,True,False,False,False,False,False,True,False,False,False
2314,1249,3.50 Lakh,"35,000 kms",-0.3705939889526643,1598 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2191,1,25.80 Lakh,"39,000 kms",1.1570495860992591,1248 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
346,1354,48 Lakh,"54,000 kms",0.3932277985732975,2143 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
911,1524,4.50 Lakh,"80,250 kms",-0.3705939889526643,1396 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
4354,1180,4.28 Lakh,"99,515 kms",-0.1159867264440103,1197 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
3858,415,8 Lakh,"35,000 kms",1.1570495860992591,1197 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
4766,1075,2.56 Lakh,"99,569 kms",0.1386205360646435,1197 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
811,1655,6.25 Lakh,"91,216 kms",0.3932277985732975,998 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2412,528,2.80 Lakh,"76,000 kms",-0.3705939889526643,1197 cc,5 Seats,False,False,True,False,True,True,False,False,False,False
3460,331,7.25 Lakh,"55,360 kms",0.3932277985732975,2179 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5057,492,3.85 Lakh,"73,000 kms",-0.3705939889526643,1248 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
3915,1127,1.65 Lakh,"61,367 kms",-1.1344157764786262,1197 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
5323,429,13 Lakh,"40,000 kms",0.6478350610819515,998 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4650,147,1.80 Lakh,"40,000 kms",0.3932277985732975,1495 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
373,1504,22.75 Lakh,"32,067 kms",0.6478350610819515,1798 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
4523,1067,7.25 Lakh,"79,000 kms",0.3932277985732975,1498 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
848,1835,4.10 Lakh,"1,15,000 kms",0.1386205360646435,1582 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1181,34,16 Lakh,"94,002 kms",-0.3705939889526643,2494 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
5483,1421,1.75 Crore,"10,000 kms",0.9024423235906056,3198 cc,7 Seats,False,False,False,True,False,True,False,False,False,False
4573,1457,2.37 Lakh,"72,685 kms",0.1386205360646435,1582 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
4065,603,6.90 Lakh,"53,092 kms",0.6478350610819515,1198 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4458,1183,7 Lakh,"60,000 kms",1.4116568486079133,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
881,1359,59.50 Lakh,"45,000 kms",0.1386205360646435,2499 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
